"","SOCMAIN","SOC2KM","from","to"
"2262",410,1211,0.0565392622561719,0.0578702913681676
"2263",410,1234,0.0578702913681676,0.0607464311975849
"2264",410,1239,0.0607464311975849,0.0637063420899949
"2265",410,2121,0.0637063420899949,0.064962908034886
"2266",410,2128,0.064962908034886,0.0662380897715532
"2267",410,2129,0.0662380897715532,0.0674326030771904
"2268",410,2132,0.0674326030771904,0.0701908428920253
"2269",410,2421,0.0701908428920253,0.10269711796517
"2270",410,2422,0.10269711796517,0.115777814319888
"2271",410,2423,0.115777814319888,0.117326027669272
"2272",410,3113,0.117326027669272,0.118753238372111
"2273",410,3131,0.118753238372111,0.12593893399771
"2274",410,3132,0.12593893399771,0.127223423630266
"2275",410,3232,0.127223423630266,0.128554452742261
"2276",410,3416,0.128554452742261,0.130316747697071
"2277",410,3531,0.130316747697071,0.131914603157859
"2278",410,3532,0.131914603157859,0.136674040588631
"2279",410,3533,0.136674040588631,0.13929886722907
"2280",410,3534,0.13929886722907,0.144461646814993
"2281",410,3535,0.144461646814993,0.145485515362682
"2282",410,3537,0.145485515362682,0.159304638124521
"2283",410,3539,0.159304638124521,0.160666693556144
"2284",410,3542,0.160666693556144,0.168575302429051
"2285",410,3543,0.168575302429051,0.170039744715442
"2286",410,3544,0.170039744715442,0.171957171268387
"2287",410,3562,0.171957171268387,0.175748587526799
"2288",410,3563,0.175748587526799,0.178742627370799
"2289",410,4111,0.178742627370799,0.179906114356809
"2290",410,4112,0.179906114356809,0.209257012723894
"2291",410,4113,0.209257012723894,0.21467731076272
"2292",410,4114,0.21467731076272,0.215912158283872
"2293",410,4121,0.215912158283872,0.243761382781013
"2294",410,4122,0.243761382781013,0.784059918028464
"2295",410,4123,0.784059918028464,0.798614364565461
"2296",410,4131,0.798614364565461,0.809706273832092
"2297",410,4132,0.809706273832092,0.874870852944553
"2298",410,4133,0.874870852944553,0.883508580328693
"2299",410,4136,0.883508580328693,0.88897541784696
"2300",410,4150,0.88897541784696,0.937429221208351
"2301",410,4211,0.937429221208351,0.938592708194361
"2302",410,4214,0.938592708194361,0.94608866701623
"2303",410,4215,0.94608866701623,0.956318044597232
"2304",410,5223,0.956318044597232,0.958012081648863
"2305",410,5434,0.958012081648863,0.958700865944581
"2306",410,5499,0.958700865944581,0.960053613480315
"2307",410,6115,0.960053613480315,0.961303974161281
"2308",410,6212,0.961303974161281,0.962687748016642
"2309",410,7111,0.962687748016642,0.964223550838176
"2310",410,7112,0.964223550838176,0.965070569363991
"2311",410,7121,0.965070569363991,0.967388235440124
"2312",410,7122,0.967388235440124,0.968998501428762
"2313",410,7211,0.968998501428762,0.971769151771448
"2314",410,7212,0.971769151771448,0.989336253944221
"2315",410,8149,0.989336253944221,0.990524561985933
"2316",410,9111,0.990524561985933,0.991874206889705
"2317",410,9219,0.991874206889705,0.995526004709795
"2318",410,9225,0.995526004709795,0.996593310104962
"2319",410,9241,0.996593310104962,1
"2320",411,1122,0,0.00352741181470463
"2321",411,1131,0.00352741181470463,0.0077206403173254
"2322",411,1132,0.0077206403173254,0.0113118005383199
"2323",411,1136,0.0113118005383199,0.0150162912593852
"2324",411,1142,0.0150162912593852,0.0259314350474571
"2325",411,1151,0.0259314350474571,0.036612834679133
"2326",411,1152,0.036612834679133,0.0391627709307267
"2327",411,2132,0.0391627709307267,0.0420881144638051
"2328",411,2315,0.0420881144638051,0.0451905369032441
"2329",411,2422,0.0451905369032441,0.0481654625301034
"2330",411,2441,0.0481654625301034,0.0548802946593002
"2331",411,3532,0.0548802946593002,0.058676866411673
"2332",411,3534,0.058676866411673,0.0986966992491854
"2333",411,3539,0.0986966992491854,0.101699957501062
"2334",411,3542,0.101699957501062,0.105475279784672
"2335",411,3543,0.105475279784672,0.107947301317467
"2336",411,4111,0.107947301317467,0.110957642725599
"2337",411,4112,0.110957642725599,0.114414222977759
"2338",411,4114,0.114414222977759,0.116517920385324
"2339",411,4121,0.116517920385324,0.119542428105964
"2340",411,4122,0.119542428105964,0.175060206828163
"2341",411,4123,0.175060206828163,0.763479246352174
"2342",411,4131,0.763479246352174,0.78139254851962
"2343",411,4132,0.78139254851962,0.788475704774047
"2344",411,4133,0.788475704774047,0.79110355574444
"2345",411,4150,0.79110355574444,0.807019407848137
"2346",411,4215,0.807019407848137,0.809966000849979
"2347",411,4216,0.809966000849979,0.833234169145771
"2348",411,6211,0.833234169145771,0.836180762147613
"2349",411,6212,0.836180762147613,0.84443263918402
"2350",411,6214,0.84443263918402,0.848278793030174
"2351",411,6215,0.848278793030174,0.852663266751664
"2352",411,7111,0.852663266751664,0.872467771639042
"2353",411,7112,0.872467771639042,0.929933418331208
"2354",411,7129,0.929933418331208,0.933354582802097
"2355",411,7211,0.933354582802097,0.95129621759456
"2356",411,7212,0.95129621759456,0.991854370307409
"2357",411,9211,0.991854370307409,0.994772630684233
"2358",411,9219,0.994772630684233,0.997258818529537
"2359",411,9229,0.997258818529537,1
"2360",412,1131,0,0.0242341435351647
"2361",412,3542,0.0242341435351647,0.0563066302315547
"2362",412,4121,0.0563066302315547,0.117790881633827
"2363",412,4122,0.117790881633827,0.149647634114771
"2364",412,7121,0.149647634114771,0.177189702286783
"2365",412,7122,0.177189702286783,0.873076369912268
"2366",412,7129,0.873076369912268,0.894865525672372
"2367",412,8219,0.894865525672372,0.925427872860636
"2368",412,9219,0.925427872860636,0.972529843233137
"2369",412,9249,0.972529843233137,1
"2370",420,1131,0,0.00296729955691
"2371",420,1132,0.00296729955691,0.00789274949709619
"2372",420,1141,0.00789274949709619,0.0104991612700577
"2373",420,1152,0.0104991612700577,0.0159726259932768
"2374",420,1161,0.0159726259932768,0.01865255194445
"2375",420,1163,0.01865255194445,0.0244534889160669
"2376",420,1223,0.0244534889160669,0.0279554370417895
"2377",420,2317,0.0279554370417895,0.0305885812431916
"2378",420,2419,0.0305885812431916,0.0330947464095007
"2379",420,2423,0.0330947464095007,0.0362291236441646
"2380",420,3112,0.0362291236441646,0.0386885070607027
"2381",420,3115,0.0386885070607027,0.0416357572962822
"2382",420,3132,0.0416357572962822,0.0443090001403453
"2383",420,3232,0.0443090001403453,0.0522017496374414
"2384",420,3319,0.0522017496374414,0.054981922195267
"2385",420,3433,0.054981922195267,0.0591722303533359
"2386",420,3536,0.0591722303533359,0.0620860650533646
"2387",420,3541,0.0620860650533646,0.0819683087060836
"2388",420,3542,0.0819683087060836,0.0954481357472716
"2389",420,3543,0.0954481357472716,0.108273018291664
"2390",420,3561,0.108273018291664,0.110792549672194
"2391",420,3562,0.110792549672194,0.118150650600477
"2392",420,3563,0.118150650600477,0.12124492919248
"2393",420,3565,0.12124492919248,0.123951587572094
"2394",420,4112,0.123951587572094,0.13097553314487
"2395",420,4113,0.13097553314487,0.156712178626087
"2396",420,4114,0.156712178626087,0.161677727208934
"2397",420,4122,0.161677727208934,0.190080932427104
"2398",420,4131,0.190080932427104,0.423361469214267
"2399",420,4132,0.423361469214267,0.435872245724482
"2400",420,4133,0.435872245724482,0.460285635997888
"2401",420,4134,0.460285635997888,0.493908347869091
"2402",420,4135,0.493908347869091,0.497196436567289
"2403",420,4136,0.497196436567289,0.523160307690251
"2404",420,4137,0.523160307690251,0.530652070760738
"2405",420,4150,0.530652070760738,0.629435076955978
"2406",420,4212,0.629435076955978,0.63502215450007
"2407",420,4213,0.63502215450007,0.772680794755098
"2408",420,4215,0.772680794755098,0.779517613328789
"2409",420,5242,0.779517613328789,0.783687872165527
"2410",420,5421,0.783687872165527,0.786107156939404
"2411",420,5423,0.786107156939404,0.788653420748374
"2412",420,6124,0.788653420748374,0.794019955757831
"2413",420,6212,0.794019955757831,0.898864540101984
"2414",420,6213,0.898864540101984,0.90122367691187
"2415",420,6214,0.90122367691187,0.908287721127306
"2416",420,6219,0.908287721127306,0.915405230199624
"2417",420,7111,0.915405230199624,0.918492825684517
"2418",420,7113,0.918492825684517,0.924781629475176
"2419",420,7129,0.924781629475176,0.927541752711671
"2420",420,7211,0.927541752711671,0.938288188944804
"2421",420,7212,0.938288188944804,0.957776129278024
"2422",420,8114,0.957776129278024,0.960275611337223
"2423",420,8131,0.960275611337223,0.962801825824863
"2424",420,8139,0.962801825824863,0.970266856466909
"2425",420,8219,0.970266856466909,0.973160641845607
"2426",420,9133,0.973160641845607,0.975887349546551
"2427",420,9134,0.975887349546551,0.978961578817224
"2428",420,9149,0.978961578817224,0.984401628004892
"2429",420,9219,0.984401628004892,0.997520567262131
"2430",420,9259,0.997520567262131,1
"2431",421,2311,0,0.0206849242784022
"2432",421,2451,0.0206849242784022,0.045221888027017
"2433",421,4113,0.045221888027017,0.065168065009762
"2434",421,4135,0.065168065009762,0.926916785393911
"2435",421,4150,0.926916785393911,0.959685504722706
"2436",421,6124,0.959685504722706,1
"2437",430,1112,0,0.00151500556085856
"2438",430,1131,0.00151500556085856,0.00270599259136009
"2439",430,1132,0.00270599259136009,0.00432024707142711
"2440",430,1134,0.00432024707142711,0.00537111798069317
"2441",430,1135,0.00537111798069317,0.00658545769806727
"2442",430,1136,0.00658545769806727,0.00939653738035397
"2443",430,1142,0.00939653738035397,0.0145837529519256
"2444",430,1152,0.0145837529519256,0.0237204916908221
"2445",430,1161,0.0237204916908221,0.0250778666152908
"2446",430,1163,0.0250778666152908,0.026216310100329
"2447",430,1183,0.026216310100329,0.0275240605651934
"2448",430,1184,0.0275240605651934,0.029564501580685
"2449",430,1185,0.029564501580685,0.0308109512425089
"2450",430,1239,0.0308109512425089,0.0343430451319865
"2451",430,2131,0.0343430451319865,0.0370169277788968
"2452",430,2132,0.0370169277788968,0.0384093317336743
"2453",430,2317,0.0384093317336743,0.0397491921429885
"2454",430,2319,0.0397491921429885,0.0410306708351213
"2455",430,2329,0.0410306708351213,0.0424843755929393
"2456",430,2423,0.0424843755929393,0.0438709413759987
"2457",430,2444,0.0438709413759987,0.0452253972146083
"2458",430,3113,0.0452253972146083,0.0465681767097816
"2459",430,3131,0.0465681767097816,0.0505906770235833
"2460",430,3211,0.0505906770235833,0.0532120161250303
"2461",430,3217,0.0532120161250303,0.0541869908019605
"2462",430,3229,0.0541869908019605,0.0553225152011396
"2463",430,3232,0.0553225152011396,0.0582853873480981
"2464",430,3412,0.0582853873480981,0.0606702804949602
"2465",430,3431,0.0606702804949602,0.0621677715406643
"2466",430,3432,0.0621677715406643,0.0632916195964072
"2467",430,3433,0.0632916195964072,0.0643775195359821
"2468",430,3442,0.0643775195359821,0.0670222113243017
"2469",430,3531,0.0670222113243017,0.071027197122949
"2470",430,3532,0.071027197122949,0.0722269414110277
"2471",430,3533,0.0722269414110277,0.0746205918154671
"2472",430,3534,0.0746205918154671,0.0771747919421554
"2473",430,3536,0.0771747919421554,0.0783657789726569
"2474",430,3539,0.0783657789726569,0.0808907882407545
"2475",430,3541,0.0808907882407545,0.0820730180136788
"2476",430,3542,0.0820730180136788,0.0985249859154107
"2477",430,3543,0.0985249859154107,0.103612952567774
"2478",430,3561,0.103612952567774,0.106056227431817
"2479",430,3562,0.106056227431817,0.115794297857683
"2480",430,3563,0.115794297857683,0.116994042145762
"2481",430,3566,0.116994042145762,0.119813879085626
"2482",430,4111,0.119813879085626,0.125304679586541
"2483",430,4112,0.125304679586541,0.147918837736774
"2484",430,4113,0.147918837736774,0.204946099079612
"2485",430,4114,0.204946099079612,0.212518207798046
"2486",430,4121,0.212518207798046,0.217813429546403
"2487",430,4122,0.217813429546403,0.24818943699591
"2488",430,4123,0.24818943699591,0.281542912021671
"2489",430,4131,0.281542912021671,0.31238597320863
"2490",430,4132,0.31238597320863,0.317882611881263
"2491",430,4133,0.317882611881263,0.328137360504185
"2492",430,4134,0.328137360504185,0.331573124560313
"2493",430,4135,0.331573124560313,0.332755354333237
"2494",430,4136,0.332755354333237,0.344180656385646
"2495",430,4137,0.344180656385646,0.360422450105525
"2496",430,4141,0.360422450105525,0.364660962772898
"2497",430,4142,0.364660962772898,0.36975184851112
"2498",430,4150,0.36975184851112,0.748185058367122
"2499",430,4211,0.748185058367122,0.751585793392941
"2500",430,4213,0.751585793392941,0.76896019242614
"2501",430,4214,0.76896019242614,0.771272108426525
"2502",430,4215,0.771272108426525,0.787005981206925
"2503",430,4216,0.787005981206925,0.788173615550554
"2504",430,4217,0.788173615550554,0.797552638415754
"2505",430,5214,0.797552638415754,0.799032614946303
"2506",430,5223,0.799032614946303,0.800378313527336
"2507",430,5231,0.800378313527336,0.802576385179217
"2508",430,5234,0.802576385179217,0.804213992346157
"2509",430,5314,0.804213992346157,0.805848680427237
"2510",430,5323,0.805848680427237,0.806914146765799
"2511",430,6111,0.806914146765799,0.808140162826609
"2512",430,6115,0.808140162826609,0.811161416690749
"2513",430,6123,0.811161416690749,0.812326131948519
"2514",430,6211,0.812326131948519,0.813663073271974
"2515",430,6212,0.813663073271974,0.818091326520187
"2516",430,6213,0.818091326520187,0.820715584707493
"2517",430,6214,0.820715584707493,0.825736412385097
"2518",430,6221,0.825736412385097,0.827120059082298
"2519",430,6291,0.827120059082298,0.828095033759228
"2520",430,7111,0.828095033759228,0.840480715059272
"2521",430,7113,0.840480715059272,0.841540343226115
"2522",430,7122,0.841540343226115,0.844284283933643
"2523",430,7129,0.844284283933643,0.850449393268004
"2524",430,7211,0.850449393268004,0.868725789831656
"2525",430,7212,0.868725789831656,0.955174517548085
"2526",430,8111,0.955174517548085,0.95616408765431
"2527",430,8135,0.95616408765431,0.957588601553538
"2528",430,9129,0.957588601553538,0.958861322988093
"2529",430,9149,0.958861322988093,0.962431364993739
"2530",430,9211,0.962431364993739,0.966556033312608
"2531",430,9219,0.966556033312608,0.986388302639146
"2532",430,9223,0.986388302639146,0.988279870275824
"2533",430,9225,0.988279870275824,0.990693954281277
"2534",430,9229,0.990693954281277,0.99188202222592
"2535",430,9233,0.99188202222592,0.993315293382724
"2536",430,9241,0.993315293382724,0.994660991963757
"2537",430,9249,0.994660991963757,0.997013775166169
"2538",430,9251,0.997013775166169,1
"2539",440,1132,0,0.0169058159059686
"2540",440,1162,0.0169058159059686,0.0334300106853915
"2541",440,3119,0.0334300106853915,0.0478552892688139
"2542",440,3416,0.0478552892688139,0.0679667226377652
"2543",440,3539,0.0679667226377652,0.0899099374141352
"2544",440,3542,0.0899099374141352,0.126698214013128
"2545",440,4123,0.126698214013128,0.162608762021065
"2546",440,4131,0.162608762021065,0.194626774538238
"2547",440,4133,0.194626774538238,0.49572584338269
"2548",440,4134,0.49572584338269,0.582811784460388
"2549",440,4136,0.582811784460388,0.600442680506793
"2550",440,4150,0.600442680506793,0.668523889482522
"2551",440,5223,0.668523889482522,0.687147000457945
"2552",440,7111,0.687147000457945,0.719622958326973
"2553",440,7113,0.719622958326973,0.733704777896504
"2554",440,7211,0.733704777896504,0.751030377041673
"2555",440,7212,0.751030377041673,0.782056174629828
"2556",440,9139,0.782056174629828,0.798389558845978
"2557",440,9149,0.798389558845978,1
"2558",441,1132,0,0.0024381331208703
"2559",441,1162,0.0024381331208703,0.0270770557895178
"2560",441,1163,0.0270770557895178,0.0313482816253422
"2561",441,2128,0.0313482816253422,0.0338043862434179
"2562",441,3561,0.0338043862434179,0.0365899683102599
"2563",441,3566,0.0365899683102599,0.0386147569954053
"2564",441,3567,0.0386147569954053,0.041334443572494
"2565",441,4111,0.041334443572494,0.0440780921458567
"2566",441,4112,0.0440780921458567,0.0466540067453019
"2567",441,4131,0.0466540067453019,0.0514464060000839
"2568",441,4133,0.0514464060000839,0.141938884928503
"2569",441,4134,0.141938884928503,0.168596605783228
"2570",441,4150,0.168596605783228,0.181751741737604
"2571",441,4215,0.181751741737604,0.184369589830529
"2572",441,5413,0.184369589830529,0.186639988977482
"2573",441,5493,0.186639988977482,0.189155998586242
"2574",441,7111,0.189155998586242,0.216280978368308
"2575",441,7124,0.216280978368308,0.220450365719968
"2576",441,8111,0.220450365719968,0.223050242315687
"2577",441,8113,0.223050242315687,0.22599157735831
"2578",441,8114,0.22599157735831,0.228639377946577
"2579",441,8115,0.228639377946577,0.230993644080488
"2580",441,8131,0.230993644080488,0.233911017126837
"2581",441,8212,0.233911017126837,0.25490771636185
"2582",441,8213,0.25490771636185,0.257603440942665
"2583",441,8216,0.257603440942665,0.260215298536521
"2584",441,8219,0.260215298536521,0.262677393653665
"2585",441,8222,0.262677393653665,0.267020505478311
"2586",441,9132,0.267020505478311,0.269692268062852
"2587",441,9134,0.269692268062852,0.278102928754995
"2588",441,9139,0.278102928754995,0.280547052374933
"2589",441,9149,0.280547052374933,0.977931001431729
"2590",441,9211,0.977931001431729,0.981141908932433
"2591",441,9223,0.981141908932433,0.984173101461083
"2592",441,9225,0.984173101461083,0.989660398607808
"2593",441,9251,0.989660398607808,0.994536664849549
"2594",441,9259,0.994536664849549,1
"2595",450,1152,0,0.0204717197160522
"2596",450,1183,0.0204717197160522,0.0381955575910236
"2597",450,3114,0.0381955575910236,0.0614609571788413
"2598",450,3115,0.0614609571788413,0.0797343714220289
"2599",450,4211,0.0797343714220289,0.893473780627433
"2600",450,4215,0.893473780627433,0.982963132585299
"2601",450,4216,0.982963132585299,1
"2602",451,1131,0,0.0324513959947376
"2603",451,1152,0.0324513959947376,0.0484212834380938
"2604",451,4131,0.0484212834380938,0.0636602835842713
"2605",451,4212,0.0636602835842713,0.942004092968864
"2606",451,4215,0.942004092968864,0.971458851045169
"2607",451,4216,0.971458851045169,0.985784242069873
"2608",451,4217,0.985784242069873,1
"2609",452,4112,0,0.0164984642387012
"2610",452,4113,0.0164984642387012,0.0405002193944713
"2611",452,4122,0.0405002193944713,0.0694164107064502
"2612",452,4136,0.0694164107064502,0.0835015357612988
"2613",452,4141,0.0835015357612988,0.120096533567354
"2614",452,4150,0.120096533567354,0.177621763931549
"2615",452,4211,0.177621763931549,0.214392277314612
"2616",452,4215,0.214392277314612,0.31623519087319
"2617",452,4216,0.31623519087319,0.572575691092584
"2618",452,4217,0.572575691092584,0.966564282580079
"2619",452,9211,0.966564282580079,0.983413777972795
"2620",452,9219,0.983413777972795,1
"2621",459,1112,0,0.00232796827618381
"2622",459,1122,0.00232796827618381,0.00432936785630977
"2623",459,1131,0.00432936785630977,0.0170935386050851
"2624",459,1134,0.0170935386050851,0.0192675530674131
"2625",459,1152,0.0192675530674131,0.0284907860975041
"2626",459,1163,0.0284907860975041,0.0303942150688127
"2627",459,2314,0.0303942150688127,0.0326288780032657
"2628",459,2317,0.0326288780032657,0.0367996267786331
"2629",459,2329,0.0367996267786331,0.0387963610916725
"2630",459,3131,0.0387963610916725,0.0416328434802892
"2631",459,3211,0.0416328434802892,0.0434522976440401
"2632",459,3412,0.0434522976440401,0.0455236762304642
"2633",459,3431,0.0455236762304642,0.050137625379053
"2634",459,3541,0.050137625379053,0.0523629577793329
"2635",459,3542,0.0523629577793329,0.0541964077443434
"2636",459,3561,0.0541964077443434,0.0557825985537672
"2637",459,3562,0.0557825985537672,0.0626638675064147
"2638",459,3564,0.0626638675064147,0.0649591789129928
"2639",459,3567,0.0649591789129928,0.0674784231397248
"2640",459,4114,0.0674784231397248,0.0824352694191742
"2641",459,4122,0.0824352694191742,0.0938885001166317
"2642",459,4133,0.0938885001166317,0.0977093538605085
"2643",459,4150,0.0977093538605085,0.148243526941917
"2644",459,4211,0.148243526941917,0.171504548635409
"2645",459,4212,0.171504548635409,0.200289246559366
"2646",459,4213,0.200289246559366,0.22393748542104
"2647",459,4214,0.22393748542104,0.241814788896664
"2648",459,4215,0.241814788896664,0.968975973874504
"2649",459,4216,0.968975973874504,0.978339164917192
"2650",459,4217,0.978339164917192,0.985211103335666
"2651",459,6115,0.985211103335666,0.986582691859109
"2652",459,6222,0.986582691859109,0.989666433403312
"2653",459,7129,0.989666433403312,0.991980405878237
"2654",459,7211,0.991980405878237,0.994131094005132
"2655",459,7212,0.994131094005132,0.996025192442267
"2656",459,8134,0.996025192442267,0.998497783998134
"2657",459,9233,0.998497783998134,1
"2658",460,1132,0,0.00552596050194141
"2659",460,1221,0.00552596050194141,0.00956577253555767
"2660",460,3412,0.00956577253555767,0.013584652900606
"2661",460,4111,0.013584652900606,0.0185140608483605
"2662",460,4112,0.0185140608483605,0.0228259845733603
"2663",460,4113,0.0228259845733603,0.0330301730002407
"2664",460,4131,0.0330301730002407,0.0446472490554585
"2665",460,4134,0.0446472490554585,0.0489068436090383
"2666",460,4136,0.0489068436090383,0.0575411568933218
"2667",460,4150,0.0575411568933218,0.0977090288752368
"2668",460,4211,0.0977090288752368,0.102921014348659
"2669",460,4213,0.102921014348659,0.117573182346231
"2670",460,4216,0.117573182346231,0.943107724832285
"2671",460,5215,0.943107724832285,0.947388251054433
"2672",460,6111,0.947388251054433,0.958178526201216
"2673",460,6113,0.958178526201216,0.962155543229129
"2674",460,6231,0.962155543229129,0.965274361845755
"2675",460,7111,0.965274361845755,0.970287496467781
"2676",460,7113,0.970287496467781,0.974568022689929
"2677",460,7129,0.974568022689929,0.978974138923484
"2678",460,7212,0.978974138923484,0.986258359585134
"2679",460,9229,0.986258359585134,0.990329569121603
"2680",460,9241,0.990329569121603,0.994536834503763
"2681",460,9249,0.994536834503763,1
"2682",461,3131,0,0.0195892711069015
"2683",461,3132,0.0195892711069015,0.037327248460843
"2684",461,4132,0.037327248460843,0.0547638524131399
"2685",461,4141,0.0547638524131399,0.196538511215396
"2686",461,4216,0.196538511215396,0.703922159555689
"2687",461,6214,0.703922159555689,0.724200284152064
"2688",461,7111,0.724200284152064,0.745210315581005
"2689",461,7113,0.745210315581005,0.793774486588884
"2690",461,7211,0.793774486588884,0.868256770138201
"2691",461,7212,0.868256770138201,0.982563396047703
"2692",461,8149,0.982563396047703,1
"2693",462,1136,0,0.0152839980095258
"2694",462,3132,0.0152839980095258,0.0304258192933817
"2695",462,4123,0.0304258192933817,0.0494419563517452
"2696",462,4141,0.0494419563517452,0.648396957418071
"2697",462,4142,0.648396957418071,0.699580578659273
"2698",462,4150,0.699580578659273,0.714366958128954
"2699",462,4213,0.714366958128954,0.731179355939433
"2700",462,4216,0.731179355939433,0.745041586692259
"2701",462,6112,0.745041586692259,0.761676263595649
"2702",462,7113,0.761676263595649,0.797007179924646
"2703",462,7211,0.797007179924646,0.938828463780479
"2704",462,7212,0.938828463780479,1
"2705",463,1136,0,0.04136846244593
"2706",463,1171,0.04136846244593,0.0746362563900904
"2707",463,1173,0.0746362563900904,0.105072748721982
"2708",463,2129,0.105072748721982,0.142587495084546
"2709",463,3563,0.142587495084546,0.174675580023594
"2710",463,4134,0.174675580023594,0.204246952418403
"2711",463,4141,0.204246952418403,0.313802595359811
"2712",463,4142,0.313802595359811,0.922375147463626
"2713",463,7211,0.922375147463626,1
"2714",490,1136,0,0.0324914068779178
"2715",490,1142,0.0324914068779178,0.0404603519332387
"2716",490,2113,0.0404603519332387,0.0480530806983942
"2717",490,2132,0.0480530806983942,0.0880859141200814
"2718",490,2329,0.0880859141200814,0.0977307317406844
"2719",490,2421,0.0977307317406844,0.106161396788481
"2720",490,3122,0.106161396788481,0.124886707594439
"2721",490,3131,0.124886707594439,0.35295928313696
"2722",490,3132,0.35295928313696,0.399917916445782
"2723",490,3421,0.399917916445782,0.430887357422576
"2724",490,3434,0.430887357422576,0.449920481556851
"2725",490,3539,0.449920481556851,0.458658959932965
"2726",490,3543,0.458658959932965,0.463891786514356
"2727",490,4113,0.463891786514356,0.470697881218257
"2728",490,4122,0.470697881218257,0.477623681105392
"2729",490,4123,0.477623681105392,0.485541323939327
"2730",490,4131,0.485541323939327,0.50737896950938
"2731",490,4136,0.50737896950938,0.827761342066111
"2732",490,4142,0.827761342066111,0.836465618961301
"2733",490,4150,0.836465618961301,0.856405082340065
"2734",490,4217,0.856405082340065,0.863792602219676
"2735",490,5422,0.863792602219676,0.878943858269063
"2736",490,6212,0.878943858269063,0.885578945568343
"2737",490,7111,0.885578945568343,0.894249020982609
"2738",490,7211,0.894249020982609,0.913076936231339
"2739",490,7212,0.913076936231339,0.919592318347384
"2740",490,8131,0.919592318347384,0.926877233784223
"2741",490,8132,0.926877233784223,0.936864066214067
"2742",490,9133,0.936864066214067,0.950100039331703
"2743",490,9211,0.950100039331703,0.957231048104383
"2744",490,9219,0.957231048104383,1
"2745",500,4150,0,0.00837166713902636
"2746",500,5113,0.00837166713902636,0.0169395452266236
"2747",500,5224,0.0169395452266236,0.0260742549434258
"2748",500,5312,0.0260742549434258,0.978329590791166
"2749",500,5319,0.978329590791166,0.988488957683839
"2750",500,8149,0.988488957683839,1
"2751",501,1122,0,0.0217710698544143
"2752",501,5244,0.0217710698544143,0.0424290993277236
"2753",501,5313,0.0424290993277236,0.867993410800944
"2754",501,5314,0.867993410800944,0.886692489203508
"2755",501,5319,0.886692489203508,0.923511865010463
"2756",501,5322,0.923511865010463,0.962512799964383
"2757",501,9121,0.962512799964383,0.981968745826099
"2758",501,9129,0.981968745826099,1
"2759",502,5321,0,0.935111914989826
"2760",502,5323,0.935111914989826,0.949864345466878
"2761",502,8119,0.949864345466878,0.977843092923355
"2762",502,8149,0.977843092923355,1
"2763",503,1111,0,0.0597311335166514
"2764",503,1232,0.0597311335166514,0.130155820348304
"2765",503,5316,0.130155820348304,0.944087992667278
"2766",503,5491,0.944087992667278,1
"2767",504,1122,0,0.120083950990773
"2768",504,1231,0.120083950990773,0.127760550597489
"2769",504,1239,0.127760550597489,0.135739676297081
"2770",504,2121,0.135739676297081,0.144078051731962
"2771",504,5312,0.144078051731962,0.174708818635607
"2772",504,5313,0.174708818635607,0.184238390561186
"2773",504,5315,0.184238390561186,0.191196490697323
"2774",504,5316,0.191196490697323,0.218367115413704
"2775",504,5319,0.218367115413704,0.937490546059598
"2776",504,8149,0.937490546059598,0.945847829375284
"2777",504,8229,0.945847829375284,0.954261836333384
"2778",504,9121,0.954261836333384,0.990999848736954
"2779",504,9139,0.990999848736954,1
"2780",505,5311,0,0.0456852791878173
"2781",505,5319,0.0456852791878173,0.125904967962054
"2782",505,8141,0.125904967962054,0.920695681118416
"2783",505,8149,0.920695681118416,0.957560123158858
"2784",505,9129,0.957560123158858,1
"2785",506,1132,0,0.0256852898095836
"2786",506,2434,0.0256852898095836,0.0511613308223478
"2787",506,5313,0.0511613308223478,0.0719815861058799
"2788",506,5322,0.0719815861058799,1
"2789",507,1135,0,0.00531545764613817
"2790",507,1162,0.00531545764613817,0.0117530674620166
"2791",507,5316,0.0117530674620166,0.0193275946077635
"2792",507,5319,0.0193275946077635,0.0245544612931327
"2793",507,5323,0.0245544612931327,0.955468277053465
"2794",507,7212,0.955468277053465,0.962245485552291
"2795",507,8114,0.962245485552291,0.968742156008682
"2796",507,9121,0.968742156008682,0.984585172826199
"2797",507,9223,0.984585172826199,0.993459034063224
"2798",507,9233,0.993459034063224,1
"2799",509,1121,0,0.0215378472135566
"2800",509,1122,0.0215378472135566,0.105717637076044
"2801",509,1135,0.105717637076044,0.118370810352143
"2802",509,1163,0.118370810352143,0.12972622226659
"2803",509,1239,0.12972622226659,0.142304524694901
"2804",509,2452,0.142304524694901,0.154907784072475
"2805",509,3114,0.154907784072475,0.164940477676009
"2806",509,5113,0.164940477676009,0.187950784896054
"2807",509,5215,0.187950784896054,0.198582445281889
"2808",509,5223,0.198582445281889,0.231800144750306
"2809",509,5231,0.231800144750306,0.243380169208116
"2810",509,5241,0.243380169208116,0.253587561456488
"2811",509,5312,0.253587561456488,0.266864658464149
"2812",509,5314,0.266864658464149,0.277346577154409
"2813",509,5315,0.277346577154409,0.287578926352043
"2814",509,5316,0.287578926352043,0.504305073747785
"2815",509,5319,0.504305073747785,0.71244603059722
"2816",509,5321,0.71244603059722,0.731637924580099
"2817",509,5322,0.731637924580099,0.742119843270359
"2818",509,5412,0.742119843270359,0.749307444657965
"2819",509,6232,0.749307444657965,0.759889191145274
