"","SC102KM","SOC10M","from","to","SOC2KM"
"1",1111,1115,0,0.739920210508446,NA
"2",1111,1116,0.739920210508446,0.838497014967603,NA
"3",1111,1135,0.838497014967603,0.878618113912232,NA
"4",1111,1139,0.878618113912232,0.980958039781569,NA
"5",1111,2429,0.980958039781569,1,NA
"6",1112,1115,0,0.359337953674995,NA
"7",1112,1121,0.359337953674995,0.455097574320627,NA
"8",1112,1122,0.455097574320627,0.463364034287799,NA
"9",1112,1123,0.463364034287799,0.487775852635419,NA
"10",1112,1131,0.487775852635419,0.587123837315338,NA
"11",1112,1132,0.587123837315338,0.629062556994346,NA
"12",1112,1134,0.629062556994346,0.637032646361481,NA
"13",1112,1135,0.637032646361481,0.671703447018056,NA
"14",1112,1136,0.671703447018056,0.681953310231625,NA
"15",1112,1139,0.681953310231625,0.749639795732263,NA
"16",1112,1150,0.749639795732263,0.807281597665512,NA
"17",1112,1161,0.807281597665512,0.840548057632683,NA
"18",1112,1181,0.840548057632683,0.878232719314244,NA
"19",1112,1184,0.878232719314244,0.880325551705271,NA
"20",1112,1190,0.880325551705271,0.900779682655481,NA
"21",1112,1221,0.900779682655481,0.903579244938902,NA
"22",1112,1225,0.903579244938902,0.909415465985774,NA
"23",1112,1226,0.909415465985774,0.922241473645814,NA
"24",1112,1242,0.922241473645814,0.942759438263724,NA
"25",1112,1251,0.942759438263724,0.962949115447748,NA
"26",1112,1255,0.962949115447748,0.967991975196061,NA
"27",1112,1259,0.967991975196061,1,NA
"28",1113,1115,0,0.0551882429515947,NA
"29",1113,1116,0.0551882429515947,0.262512418211092,NA
"30",1113,1135,0.262512418211092,0.286355383508616,NA
"31",1113,1139,0.286355383508616,0.866728329507953,NA
"32",1113,2424,0.866728329507953,0.960855514827629,NA
"33",1113,2429,0.960855514827629,0.971395293069782,NA
"34",1113,2463,0.971395293069782,0.990636383360168,NA
"35",1113,4162,0.990636383360168,1,NA
"36",1114,1115,0,0.105215499087463,NA
"37",1114,1132,0.105215499087463,0.109335953951987,NA
"38",1114,1134,0.109335953951987,0.114495296925453,NA
"39",1114,1139,0.114495296925453,0.733553278113155,NA
"40",1114,2424,0.733553278113155,0.981784360522252,NA
"41",1114,2442,0.981784360522252,1,NA
"42",1121,1115,0,0.0148536257195518,NA
"43",1121,1121,0.0148536257195518,0.779491255065749,NA
"44",1121,1122,0.779491255065749,0.782255525521391,NA
"45",1121,1132,0.782255525521391,0.786019055993185,NA
"46",1121,1133,0.786019055993185,0.786455477370102,NA
"47",1121,1135,0.786455477370102,0.788955640424214,NA
"48",1121,1139,0.788955640424214,0.789481439610796,NA
"49",1121,1150,0.789481439610796,0.790466205928084,NA
"50",1121,1161,0.790466205928084,0.790929199086253,NA
"51",1121,1190,0.790929199086253,0.792265840203749,NA
"52",1121,1213,0.792265840203749,0.793589598033366,NA
"53",1121,1223,0.793589598033366,0.794487402157468,NA
"54",1121,1252,0.794487402157468,0.796203295061916,NA
"55",1121,1259,0.796203295061916,0.799177724151092,NA
"56",1121,2122,0.799177724151092,0.799697081693734,NA
"57",1121,2129,0.799697081693734,0.854252169424898,NA
"58",1121,2134,0.854252169424898,0.854686980390831,NA
"59",1121,2424,0.854686980390831,0.930184657775588,NA
"60",1121,2436,0.930184657775588,0.932277386850511,NA
"61",1121,3116,0.932277386850511,0.936979786926523,NA
"62",1121,3412,0.936979786926523,0.939082983672848,NA
"63",1121,4161,0.939082983672848,0.941606497686242,NA
"64",1121,5223,0.941606497686242,0.946920048731036,NA
"65",1121,5235,0.946920048731036,0.948214013957432,NA
"66",1121,5250,0.948214013957432,0.959322628931516,NA
"67",1121,5319,0.959322628931516,0.977285153057486,NA
"68",1121,5422,0.977285153057486,0.985999086896971,NA
"69",1121,5423,0.985999086896971,0.987293052123367,NA
"70",1121,5432,0.987293052123367,0.996349198297151,NA
"71",1121,8111,0.996349198297151,0.996891906799075,NA
"72",1121,8114,0.996891906799075,0.997354094751751,NA
"73",1121,8132,0.997354094751751,0.998637592306745,NA
"74",1121,9134,0.998637592306745,1,NA
"75",1122,1115,0,0.00257624568730818,NA
"76",1122,1121,0.00257624568730818,0.00522009324141118,NA
"77",1122,1122,0.00522009324141118,0.739616045979102,NA
"78",1122,2436,0.739616045979102,0.967140576238313,NA
"79",1122,2461,0.967140576238313,0.969341938846122,NA
"80",1122,5319,0.969341938846122,0.990732398624855,NA
"81",1122,5330,0.990732398624855,1,NA
"82",1123,1123,0,0.554331481879277,NA
"83",1123,2424,0.554331481879277,0.922105952271356,NA
"84",1123,2436,0.922105952271356,0.991980442098587,NA
"85",1123,5330,0.991980442098587,1,NA
"86",1131,1115,0,0.000668735057502605,NA
"87",1131,1131,0.000668735057502605,0.857653189598348,NA
"88",1131,2421,0.857653189598348,0.860097564522409,NA
"89",1131,2424,0.860097564522409,0.893849072524747,NA
"90",1131,2429,0.893849072524747,0.903086035300409,NA
"91",1131,2462,0.903086035300409,0.905082673447774,NA
"92",1131,3535,0.905082673447774,0.912543996356877,NA
"93",1131,3538,0.912543996356877,1,NA
"94",1132,1115,0,0.000477545193272805,NA
"95",1132,1132,0.000477545193272805,0.281351839421792,NA
"96",1132,1139,0.281351839421792,0.282067949402653,NA
"97",1132,2129,0.282067949402653,0.28253302605302,NA
"98",1132,2133,0.28253302605302,0.283794011358843,NA
"99",1132,2137,0.283794011358843,0.284989329005364,NA
"100",1132,2150,0.284989329005364,0.285264052567377,NA
"101",1132,2424,0.285264052567377,0.319451134741309,NA
"102",1132,3538,0.319451134741309,0.320023440860662,NA
"103",1132,3539,0.320023440860662,0.321397058670729,NA
"104",1132,3542,0.321397058670729,0.321692563137584,NA
"105",1132,3545,0.321692563137584,0.999471749398912,NA
"106",1132,7125,0.999471749398912,1,NA
"107",1133,1133,0,0.935258531052084,NA
"108",1133,2424,0.935258531052084,0.987286132904811,NA
"109",1133,2462,0.987286132904811,0.993099536818225,NA
"110",1133,3538,0.993099536818225,1,NA
"111",1134,1115,0,0.0253190989533032,NA
"112",1134,1134,0.0253190989533032,0.453112683041424,NA
"113",1134,2424,0.453112683041424,0.460207251181123,NA
"114",1134,2472,0.460207251181123,0.492720106496829,NA
"115",1134,2473,0.492720106496829,0.94500796115998,NA
"116",1134,3545,0.94500796115998,1,NA
"117",1135,1115,0,0.00461728856718039,NA
"118",1135,1135,0.00461728856718039,0.853683770043716,NA
"119",1135,1259,0.853683770043716,0.860243774317334,NA
"120",1135,2424,0.860243774317334,0.900458523642904,NA
"121",1135,3239,0.900458523642904,0.901938264020585,NA
"122",1135,3539,0.901938264020585,0.90387741837834,NA
"123",1135,3563,0.90387741837834,1,NA
"124",1136,1115,0,0.00787062506261523,NA
"125",1136,1133,0.00787062506261523,0.00829948448987698,NA
"126",1136,1135,0.00829948448987698,0.00995252666749861,NA
"127",1136,1136,0.00995252666749861,0.211803828449199,NA
"128",1136,2133,0.211803828449199,0.802772998026192,NA
"129",1136,2134,0.802772998026192,0.988704651191403,NA
"130",1136,2136,0.988704651191403,0.989780315000765,NA
"131",1136,2137,0.989780315000765,0.992983578550701,NA
"132",1136,2139,0.992983578550701,0.99394851226204,NA
"133",1136,2150,0.99394851226204,0.996285268854436,NA
"134",1136,3132,0.996285268854436,0.99718341298284,NA
"135",1136,5242,0.99718341298284,0.998330260426645,NA
"136",1136,7220,0.998330260426645,1,NA
"137",1137,1115,0,0.0221464697101352,NA
"138",1137,1139,0.0221464697101352,0.307630951585233,NA
"139",1137,1181,0.307630951585233,0.311307176436513,NA
"140",1137,2111,0.311307176436513,0.330138359735312,NA
"141",1137,2114,0.330138359735312,0.335432123521155,NA
"142",1137,2124,0.335432123521155,0.342089432524564,NA
"143",1137,2133,0.342089432524564,0.346344941291803,NA
"144",1137,2150,0.346344941291803,0.940783815698594,NA
"145",1137,2424,0.940783815698594,0.993075329189225,NA
"146",1137,2426,0.993075329189225,1,NA
"147",1141,1121,0,0.00601105010061048,NA
"148",1141,1139,0.00601105010061048,0.0330820913338563,NA
"149",1141,2423,0.0330820913338563,0.0373495105896798,NA
"150",1141,2424,0.0373495105896798,0.0660917090140173,NA
"151",1141,2462,0.0660917090140173,0.984959585280175,NA
"152",1141,3539,0.984959585280175,1,NA
"153",1142,1132,0,0.00890774745775112,NA
"154",1142,1139,0.00890774745775112,0.0159338649498866,NA
"155",1142,1259,0.0159338649498866,0.0191001536323067,NA
"156",1142,2133,0.0191001536323067,0.0270656229424245,NA
"157",1142,2424,0.0270656229424245,0.0581520228253713,NA
"158",1142,3132,0.0581520228253713,0.0604199283049235,NA
"159",1142,6219,0.0604199283049235,0.0617543346257956,NA
"160",1142,7220,0.0617543346257956,1,NA
"161",1151,1115,0,0.00880784131490022,NA
"162",1151,1139,0.00880784131490022,0.0158061289947822,NA
"163",1151,1150,0.0158061289947822,0.481100077281704,NA
"164",1151,2421,0.481100077281704,0.484125681266006,NA
"165",1151,2423,0.484125681266006,0.486834329240265,NA
"166",1151,2424,0.486834329240265,0.686195871237568,NA
"167",1151,2425,0.686195871237568,0.688606504796012,NA
"168",1151,3533,0.688606504796012,0.69308556044389,NA
"169",1151,3538,0.69308556044389,0.936521666658248,NA
"170",1151,4123,0.936521666658248,0.987312920187699,NA
"171",1151,4161,0.987312920187699,0.999285270511221,NA
"172",1151,4162,0.999285270511221,1,NA
"173",1152,1115,0,0.00131724520895769,NA
"174",1152,1132,0.00131724520895769,0.00537919282435176,NA
"175",1152,1133,0.00537919282435176,0.00662437634850726,NA
"176",1152,1139,0.00662437634850726,0.041674967890161,NA
"177",1152,1241,0.041674967890161,0.042821596463043,NA
"178",1152,1259,0.042821596463043,0.0432486679185618,NA
"179",1152,2129,0.0432486679185618,0.0444387454484568,NA
"180",1152,2317,0.0444387454484568,0.0451212119927599,NA
"181",1152,2421,0.0451212119927599,0.048925645058052,NA
"182",1152,2423,0.048925645058052,0.0530416389370478,NA
"183",1152,2424,0.0530416389370478,0.0765761374089162,NA
"184",1152,2429,0.0765761374089162,0.0857459867999949,NA
"185",1152,2473,0.0857459867999949,0.0872783573327003,NA
"186",1152,3520,0.0872783573327003,0.0949433891882039,NA
"187",1152,3538,0.0949433891882039,0.274067542993273,NA
"188",1152,3539,0.274067542993273,0.274627080781149,NA
"189",1152,3545,0.274627080781149,0.278928527525444,NA
"190",1152,3561,0.278928527525444,0.297030846640018,NA
"191",1152,3562,0.297030846640018,0.29843710922432,NA
"192",1152,4122,0.29843710922432,0.331327969683225,NA
"193",1152,4161,0.331327969683225,0.943921172994672,NA
"194",1152,4162,0.943921172994672,0.946159324146175,NA
"195",1152,4217,0.946159324146175,0.949017417733109,NA
"196",1152,7220,0.949017417733109,1,NA
"197",1161,1115,0,0.00783516787178188,NA
"198",1161,1161,0.00783516787178188,0.871943075576843,NA
"199",1161,1162,0.871943075576843,0.886364159719984,NA
"200",1161,2424,0.886364159719984,0.979473702390273,NA
"201",1161,2429,0.979473702390273,0.981508773545802,NA
"202",1161,2462,0.981508773545802,0.986396398470962,NA
"203",1161,4161,0.986396398470962,0.989755561184544,NA
"204",1161,8211,0.989755561184544,0.996755975682771,NA
"205",1161,8233,0.996755975682771,1,NA
"206",1162,1162,0,0.922972092037525,NA
"207",1162,2424,0.922972092037525,0.924973374360515,NA
"208",1162,4133,0.924973374360515,1,NA
"209",1163,1115,0,0.0129163869811218,NA
"210",1163,1161,0.0129163869811218,0.0139609837844719,NA
"211",1163,1190,0.0139609837844719,0.834744392017758,NA
"212",1163,1254,0.834744392017758,0.835878881887728,NA
"213",1163,1259,0.835878881887728,0.837492364010491,NA
"214",1163,2214,0.837492364010491,0.838790892323198,NA
"215",1163,2424,0.838790892323198,0.859184807678049,NA
"216",1163,5431,0.859184807678049,0.862788404188098,NA
"217",1163,7122,0.862788404188098,0.863904521752482,NA
"218",1163,7123,0.863904521752482,0.86418010633628,NA
"219",1163,7125,0.86418010633628,0.865306722360999,NA
"220",1163,7130,0.865306722360999,0.999375997763828,NA
"221",1163,7220,0.999375997763828,1,NA
"222",1171,1171,0,1,NA
"223",1172,1172,0,0.982319372261286,NA
"224",1172,2424,0.982319372261286,1,NA
"225",1173,1173,0,0.973700328513892,NA
"226",1173,5223,0.973700328513892,0.986933684738024,NA
"227",1173,7220,0.986933684738024,1,NA
"228",1174,1139,0,0.12096300645919,NA
"229",1174,2424,0.12096300645919,0.163297800261981,NA
"230",1174,3319,0.163297800261981,1,NA
"231",1181,1115,0,0.020655179826495,NA
"232",1181,1139,0.020655179826495,0.0230817717764766,NA
"233",1181,1181,0.0230817717764766,0.773437926976343,NA
"234",1181,2218,0.773437926976343,0.778068855457464,NA
"235",1181,2219,0.778068855457464,0.789706294929297,NA
"236",1181,2231,0.789706294929297,0.919835020895653,NA
"237",1181,2424,0.919835020895653,0.972086905512299,NA
"238",1181,2429,0.972086905512299,0.982707799707789,NA
"239",1181,4161,0.982707799707789,0.988923664372456,NA
"240",1181,4216,0.988923664372456,1,NA
"241",1182,2213,0,1,NA
"242",1183,1241,0,1,NA
"243",1184,1184,0,0.880928923881008,NA
"244",1184,2318,0.880928923881008,0.893531931236589,NA
"245",1184,2424,0.893531931236589,0.980963990214823,NA
"246",1184,2442,0.980963990214823,0.992803052440867,NA
"247",1184,2449,0.992803052440867,0.995115760647224,NA
"248",1184,3219,0.995115760647224,1,NA
"249",1185,1242,0,0.977811505107646,NA
"250",1185,2424,0.977811505107646,0.983335632924006,NA
"251",1185,6144,0.983335632924006,1,NA
"252",1211,1115,0,0.0276566985100922,NA
"253",1211,1211,0.0276566985100922,0.968440077153228,NA
"254",1211,5111,0.968440077153228,1,NA
"255",1212,1139,0,0.0194650389038799,NA
"256",1212,2141,0.0194650389038799,0.225249534987294,NA
"257",1212,2142,0.225249534987294,0.891331115244557,NA
"258",1212,2424,0.891331115244557,1,NA
"259",1219,1211,0,0.226740964226341,NA
"260",1219,1213,0.226740964226341,0.874684440613263,NA
"261",1219,5119,0.874684440613263,0.980573856289637,NA
"262",1219,6139,0.980573856289637,1,NA
"263",1221,1221,0,0.926544578846166,NA
"264",1221,2424,0.926544578846166,0.937442790531948,NA
"265",1221,4216,0.937442790531948,0.956904760442072,NA
"266",1221,6240,0.956904760442072,1,NA
"267",1222,1115,0,0.0125908572115096,NA
"268",1222,1139,0.0125908572115096,0.0194509521235057,NA
"269",1222,2424,0.0194509521235057,0.0330269718267556,NA
"270",1222,3546,0.0330269718267556,1,NA
"271",1223,1223,0,0.768346779208504,NA
"272",1223,2424,0.768346779208504,0.771212284527432,NA
"273",1223,3546,0.771212284527432,0.7723017735289,NA
"274",1223,5434,0.7723017735289,0.802916911953701,NA
"275",1223,5435,0.802916911953701,0.808102348951553,NA
"276",1223,5436,0.808102348951553,0.996124603049574,NA
"277",1223,9272,0.996124603049574,1,NA
"278",1224,1224,0,0.739756686593077,NA
"279",1224,5436,0.739756686593077,1,NA
"280",1225,1115,0,0.00784436476770436,NA
"281",1225,1225,0.00784436476770436,0.943149697418094,NA
"282",1225,2424,0.943149697418094,0.99073283630224,NA
"283",1225,3416,0.99073283630224,1,NA
"284",1226,1226,0,0.751038609597134,NA
"285",1226,2424,0.751038609597134,1,NA
"286",1231,1115,0,0.00510817032125531,NA
"287",1231,1251,0.00510817032125531,0.949903247402353,NA
"288",1231,2424,0.949903247402353,0.976392366174191,NA
"289",1231,2436,0.976392366174191,0.991425243715667,NA
"290",1231,3234,0.991425243715667,0.992344164121752,NA
"291",1231,6144,0.992344164121752,1,NA
"292",1232,1252,0,0.895349203102629,NA
"293",1232,5231,0.895349203102629,0.913474094935414,NA
"294",1232,5250,0.913474094935414,1,NA
"295",1233,1253,0,0.978215993610025,NA
"296",1233,6222,0.978215993610025,1,NA
"297",1234,1254,0,0.948539288943227,NA
"298",1234,5431,0.948539288943227,0.954567306265617,NA
"299",1234,7111,0.954567306265617,0.992826520902204,NA
"300",1234,7121,0.992826520902204,0.999182943500444,NA
"301",1234,7124,0.999182943500444,1,NA
"302",1235,1115,0,0.0105085713508884,NA
"303",1235,1255,0.0105085713508884,0.973857719653611,NA
"304",1235,2424,0.973857719653611,1,NA
"305",1239,1115,0,0.00905446857645345,NA
"306",1239,1135,0.00905446857645345,0.00975815713725111,NA
"307",1239,1139,0.00975815713725111,0.0645369729269951,NA
"308",1239,1161,0.0645369729269951,0.0659186679843278,NA
"309",1239,1190,0.0659186679843278,0.0687200675541018,NA
"310",1239,1259,0.0687200675541018,0.760602069768923,NA
"311",1239,2129,0.760602069768923,0.765122113079156,NA
"312",1239,2134,0.765122113079156,0.768078632317077,NA
"313",1239,2137,0.768078632317077,0.771482019473168,NA
"314",1239,2317,0.771482019473168,0.77947941428457,NA
"315",1239,2318,0.77947941428457,0.779911900246753,NA
"316",1239,2319,0.779911900246753,0.851621360081032,NA
"317",1239,2424,0.851621360081032,0.91458556339258,NA
"318",1239,2436,0.91458556339258,0.915768992913805,NA
"319",1239,2451,0.915768992913805,0.916698683640114,NA
"320",1239,3239,0.916698683640114,0.918902204753853,NA
"321",1239,3539,0.918902204753853,0.919427146147382,NA
"322",1239,3567,0.919427146147382,0.9436104051397,NA
"323",1239,4161,0.9436104051397,0.944998263892456,NA
"324",1239,6132,0.944998263892456,0.945890972446227,NA
"325",1239,6148,0.945890972446227,0.950634963356831,NA
"326",1239,6240,0.950634963356831,0.987316142101943,NA
"327",1239,8214,0.987316142101943,0.998176573437349,NA
"328",1239,8232,0.998176573437349,1,NA
"329",2111,2111,0,0.994273305532602,NA
"330",2111,2142,0.994273305532602,1,NA
"331",2112,2112,0,0.909373770609063,NA
"332",2112,2141,0.909373770609063,0.931228886988695,NA
"333",2112,2142,0.931228886988695,0.986594965064977,NA
"334",2112,2219,0.986594965064977,1,NA
"335",2113,2113,0,0.986148170829506,NA
"336",2113,2142,0.986148170829506,1,NA
"337",2121,2121,0,1,NA
"338",2122,2122,0,0.978742034343533,NA
"339",2122,2123,0.978742034343533,0.986553068471636,NA
"340",2122,5223,0.986553068471636,1,NA
"341",2123,2123,0,1,NA
"342",2124,2124,0,1,NA
"343",2125,2127,0,0.973229074380802,NA
"344",2125,3119,0.973229074380802,1,NA
"345",2126,2126,0,0.992250266072917,NA
"346",2126,2127,0.992250266072917,0.997771519247542,NA
"347",2126,2461,0.997771519247542,1,NA
"348",2127,2127,0,0.901019843465887,NA
"349",2127,2461,0.901019843465887,0.905605186180726,NA
"350",2127,3116,0.905605186180726,0.978647850950009,NA
"351",2127,3416,0.978647850950009,0.996435818378264,NA
"352",2127,5441,0.996435818378264,1,NA
"353",2128,2127,0,0.0952859866923058,NA
"354",2128,2436,0.0952859866923058,0.111763711993821,NA
"355",2128,2461,0.111763711993821,0.865378271608911,NA
"356",2128,3116,0.865378271608911,1,NA
"357",2129,2129,0,0.911280332810632,NA
"358",2129,2136,0.911280332810632,0.921469436269771,NA
"359",2129,2142,0.921469436269771,0.946809729412354,NA
"360",2129,2219,0.946809729412354,0.965551808333154,NA
"361",2129,2424,0.965551808333154,0.967288180496781,NA
"362",2129,2462,0.967288180496781,0.988325134792602,NA
"363",2129,3119,0.988325134792602,0.992080710874344,NA
"364",2129,3219,0.992080710874344,0.994486570861885,NA
"365",2129,5223,0.994486570861885,0.998138322628688,NA
"366",2129,5236,0.998138322628688,1,NA
"367",2131,2133,0,0.00208005728924424,NA
"368",2131,2134,0.00208005728924424,0.00432068688032011,NA
"369",2131,2135,0.00432068688032011,0.0883110746901139,NA
"370",2131,2136,0.0883110746901139,0.148592131588079,NA
"371",2131,2137,0.148592131588079,0.161565266180889,NA
"372",2131,2139,0.161565266180889,0.992124574575683,NA
"373",2131,7211,0.992124574575683,1,NA
"374",2132,2133,0,0.00322844282525342,NA
"375",2132,2134,0.00322844282525342,0.0098696560258167,NA
"376",2132,2135,0.0098696560258167,0.192431863185587,NA
"377",2132,2136,0.192431863185587,0.775067530295453,NA
"378",2132,2137,0.775067530295453,0.82535032399633,NA
"379",2132,2139,0.82535032399633,0.951102373623812,NA
"380",2132,2316,0.951102373623812,0.951956243892456,NA
"381",2132,2426,0.951956243892456,0.957980095335293,NA
"382",2132,3131,0.957980095335293,0.958657092476861,NA
"383",2132,3132,0.958657092476861,0.998510470753588,NA
"384",2132,5245,0.998510470753588,1,NA
"385",2211,2211,0,0.987306159176073,NA
"386",2211,2219,0.987306159176073,0.992260067009275,NA
"387",2211,2229,0.992260067009275,0.997811293375463,NA
"388",2211,2231,0.997811293375463,0.998748371074001,NA
"389",2211,2311,0.998748371074001,1,NA
"390",2212,2212,0,1,NA
"391",2213,2112,0,0.0178730536384259,NA
"392",2213,2213,0.0178730536384259,0.995689468335653,NA
"393",2213,2214,0.995689468335653,1,NA
"394",2214,2214,0,1,NA
"395",2215,2215,0,0.989124393102294,NA
"396",2215,2311,0.989124393102294,1,NA
"397",2216,2216,0,1,NA
"398",2311,2119,0,0.00798762324402638,NA
"399",2311,2311,0.00798762324402638,0.982266108800916,NA
"400",2311,2317,0.982266108800916,1,NA
"401",2312,2312,0,0.956731696447797,NA
"402",2312,2317,0.956731696447797,0.993103809850149,NA
"403",2312,2319,0.993103809850149,0.995816972903946,NA
"404",2312,3414,0.995816972903946,1,NA
"405",2313,2317,0,0.0172921747385305,NA
"406",2313,2318,0.0172921747385305,1,NA
"407",2314,2314,0,0.982615378249843,NA
"408",2314,2317,0.982615378249843,0.998724645018084,NA
"409",2314,6125,0.998724645018084,1,NA
"410",2315,2315,0,0.908376841403677,NA
"411",2315,2316,0.908376841403677,0.909095306861793,NA
"412",2315,2317,0.909095306861793,0.998745820896057,NA
"413",2315,2318,0.998745820896057,0.999402174627121,NA
"414",2315,2319,0.999402174627121,1,NA
"415",2316,2316,0,0.956962998761804,NA
"416",2316,2317,0.956962998761804,0.982958053034285,NA
"417",2316,2319,0.982958053034285,0.984866497105585,NA
"418",2316,2449,0.984866497105585,0.986838438391827,NA
"419",2316,3233,0.986838438391827,0.998490177333611,NA
"420",2316,6125,0.998490177333611,1,NA
"421",2317,1115,0,0.00588473142359491,NA
"422",2317,2312,0.00588473142359491,0.00887686230599359,NA
"423",2317,2317,0.00887686230599359,0.995091910049454,NA
"424",2317,4159,0.995091910049454,0.998028055114926,NA
"425",2317,4213,0.998028055114926,1,NA
"426",2319,2317,0,0.00661411963597642,NA
"427",2319,2319,0.00661411963597642,0.951970788095682,NA
"428",2319,3414,0.951970788095682,0.997479224528778,NA
"429",2319,6125,0.997479224528778,1,NA
"430",2321,2112,0,0.0115069029189136,NA
"431",2321,2119,0.0115069029189136,0.95962189857784,NA
"432",2321,2142,0.95962189857784,0.965809457426905,NA
"433",2321,2462,0.965809457426905,1,NA
"434",2322,2112,0,0.0230202107915751,NA
"435",2322,2114,0.0230202107915751,0.988421787471693,NA
"436",2322,3412,0.988421787471693,1,NA
"437",2329,1139,0,0.0136005229635372,NA
"438",2329,2112,0.0136005229635372,0.0700678579899457,NA
"439",2329,2113,0.0700678579899457,0.0738801696160499,NA
"440",2329,2119,0.0738801696160499,0.484493321223411,NA
"441",2329,2150,0.484493321223411,0.487258548776184,NA
"442",2329,2426,0.487258548776184,0.989517589276934,NA
"443",2329,3412,0.989517589276934,1,NA
"444",2411,2412,0,0.129482415561428,NA
"445",2411,2413,0.129482415561428,0.842265734353522,NA
"446",2411,2419,0.842265734353522,1,NA
"447",2419,2412,0,0.0163987562875905,NA
"448",2419,2419,0.0163987562875905,0.949171058476092,NA
"449",2419,3520,0.949171058476092,0.985606069700717,NA
"450",2419,4159,0.985606069700717,1,NA
"451",2421,2421,0,1,NA
"452",2422,2421,0,0.995400635226953,NA
"453",2422,4122,0.995400635226953,1,NA
"454",2423,2134,0,0.00178254105445117,NA
